0.000,1.000,2.000,3.000,4.000,5.000,6.000,7.000,8.000,9.000,10.000
0.000,0.422,0.744,0.909,0.984,0.999,1.000,1.000,1.000,1.000,1.000
0.000,0.415,0.718,0.782,0.772,0.797,0.780,0.771,0.769,0.781,0.777
0.000,0.178,0.349,0.482,0.597,0.672,0.728,0.739,0.732,0.740,0.726
0.000,0.321,0.593,0.793,0.914,0.980,0.999,1.000,1.000,1.000,1.000
0.000,0.391,0.687,0.836,0.903,0.916,0.919,0.917,0.918,0.919,0.919
0.000,0.355,0.618,0.674,0.667,0.681,0.666,0.659,0.652,0.675,0.673
0.000,0.151,0.305,0.410,0.511,0.575,0.619,0.626,0.635,0.638,0.623
0.000,0.228,0.417,0.567,0.656,0.719,0.724,0.711,0.737,0.728,0.723
